rowlabel,nadults,sex,age,yrsarea,cartot,quallife,walkdark,unoccl,pubeve,mottheft,motstole,cardamag,yrhotry,yrhostol,yrdeface,persthef,delibdam,delibvio,threviol2,sexattak,polatt1,polatt2,polatt3,polatt5,polatt6,polatt7,genhealt,cry2,relig3,tenure1,hominsur,persinc,inner,rural3,rubbcomm,vandcomm,accharm1,livharm1a,tenharm,struct3,agegrp7,ethgrp2a,illONS,educat3,remploya,h10sec6a,club3,ratpol3,emdiqu15x,confx
176014160,2,2,37,4,1,1,1,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,9,0,2,4,4,2,2,3,2,3,1,1,4,1,1,1,0,3,0.266492235
186581240,2,2,37,4,1,2,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,2,7,2,2,1,9,1,2,3,3,3,1,1,2,3,4,1,4,1,1,1,0,1,0.038028053
175316240,1,2,38,4,1,2,3,6,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,5,2,2,1,11,0,2,3,4,5,3,1,1,3,1,1,2,1,1,1,0,3,-1.132485093
176175080,2,2,38,4,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,2,1,1,1,2,2,1,14,0,2,4,4,1,1,1,2,3,1,1,4,3,1,1,100,5,1.034039778
175262240,2,1,39,4,2,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,4,1,14,0,1,4,4,1,1,3,2,3,1,1,4,1,1,1,100,5,0.744869304
175871160,2,2,39,4,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1,1,1,2,1,13,0,2,3,3,3,1,1,1,3,1,1,4,1,1,1,100,3,-0.88707249
176212160,1,1,39,4,2,3,2,6,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,4,2,2,1,2,2,1,5,0,2,3,3,5,3,1,1,3,1,1,4,1,5,1,0,5,-1.10204903
186549080,1,2,39,4,1,1,1,6,3,2,2,2,2,2,2,2,2,2,1,2,3,1,3,2,4,4,1,6,1,4,1,10,0,1,3,4,3,3,3,3,3,1,1,4,1,1,1,0,4,-0.845394966
175223160,2,1,40,4,1,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,1,1,2,4,1,10,0,2,4,4,2,1,3,2,3,1,1,4,1,1,1,100,2,0.034567274
175957240,2,1,40,4,2,7,1,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,7,2,2,1,14,0,2,3,3,2,1,1,2,3,5,1,4,1,1,1,100,5,1.190034319
176056080,2,1,40,4,2,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,1,2,2,1,14,0,1,4,4,2,1,1,2,3,1,1,4,1,1,1,100,4,-0.165185138
176139240,3,2,40,4,3,2,3,6,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,1,1,2,2,1,14,0,1,3,4,1,1,1,2,3,1,1,4,1,1,1,100,5,0.327198527
175683320,2,2,41,4,1,3,3,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,2,7,4,4,2,8,0,2,4,4,5,1,3,2,3,3,1,4,1,1,1,0,2,-0.929790857
176158160,2,2,41,4,2,3,2,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,12,0,2,4,4,1,1,1,2,3,1,1,4,1,1,1,100,4,0.266492235
175067320,1,1,42,4,1,1,1,6,4,2,2,2,2,2,2,2,2,2,2,2,4,5,5,3,3,5,3,1,1,2,1,7,0,2,3,4,2,3,1,1,3,1,1,3,1,1,1,0,2,-2.779816849
175219160,1,1,42,4,1,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,4,1,8,4,1,3,0,2,4,4,5,3,2,1,3,2,3,3,3,3,1,100,3,1.42195928
175292160,2,1,42,4,2,3,2,6,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,4,0,2,2,3,2,1,1,2,3,1,1,1,1,1,1,100,3,1.202138596
175928240,2,2,42,4,2,2,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,13,0,2,4,4,2,1,1,1,3,1,2,4,1,1,1,100,4,1.23379219
176145320,2,1,42,4,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,4,2,2,1,2,2,1,14,0,1,4,4,2,1,1,2,3,1,1,4,1,1,1,0,5,0.081266969
175212080,2,2,43,4,1,1,2,6,3,2,2,2,2,2,2,2,2,2,1,2,5,1,2,2,3,1,4,1,1,2,1,9,0,2,4,4,3,1,1,2,3,1,3,4,1,1,1,0,3,-0.058818655
175509160,2,1,43,4,2,2,1,6,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,1,2,2,1,12,0,1,4,4,1,1,1,2,3,1,1,4,1,1,1,0,4,-0.165185138
175647240,3,1,43,4,3,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,8,0,2,4,4,2,1,1,2,3,1,1,4,1,1,1,100,4,0.266492235
176150240,3,2,43,4,3,8,3,4,1,2,2,1,2,2,2,2,2,2,2,2,4,4,4,4,4,5,2,1,6,2,1,6,0,2,3,3,2,1,1,1,3,3,1,1,3,5,1,0,4,-2.776875025
175109160,2,2,44,4,2,3,2,6,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,2,1,7,2,4,1,11,0,2,3,3,1,1,3,2,3,4,1,4,1,1,1,100,4,0.283440656
175297240,2,1,44,4,3,2,1,6,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,1,2,4,2,3,0,2,3,4,2,5,3,1,3,1,3,3,1,5,1,0,2,-0.165185138
175398160,2,2,44,4,3,4,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,1,4,2,8,0,2,4,4,2,1,3,2,3,1,1,5,1,3,1,0,5,0.266492235
186596160,2,1,44,4,2,3,2,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,3,1,1,5,1,1,0,2,3,3,3,3,3,4,3,1,1,2,2,1,1,100,1,0.755415122
175334160,2,2,45,4,2,1,2,6,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,3,1,2,4,1,4,0,2,4,4,2,6,3,2,4,1,3,4,1,1,1,100,3,1.015873826
175637240,2,1,45,4,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,13,0,1,4,4,1,1,1,2,4,1,1,3,1,3,1,100,4,1.190034319
176135080,2,1,45,4,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,7,2,4,2,7,0,2,3,3,2,1,2,2,4,1,1,1,1,4,1,100,2,-0.672273977
186327080,1,1,45,4,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,6,0,2,4,4,2,3,1,1,4,1,1,4,1,4,1,100,5,0.266492235
186577320,1,1,45,4,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,1,2,4,2,2,0,2,4,4,3,3,2,1,4,1,3,1,3,6,1,0,2,-0.410597742
175391400,1,2,46,4,2,7,3,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,1,2,1,3,0,2,3,3,2,3,1,1,4,1,2,2,1,3,1,0,3,-0.220528331
175614320,3,1,46,4,3,2,1,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,13,0,2,4,4,1,2,3,2,4,1,3,4,1,3,1,100,5,0.266492235
175864320,1,2,46,4,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,5,0,1,3,4,2,5,1,3,4,1,1,4,1,2,1,100,5,1.665469564
175095320,2,1,47,4,1,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,4,1,11,0,1,3,3,3,2,3,1,4,1,1,3,1,1,1,100,3,1.665469564
175385160,2,2,47,4,2,4,1,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,2,8,0,1,4,4,2,1,3,4,4,1,1,3,1,5,1,100,4,0.266492235
175779240,2,1,47,4,2,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,1,1,1,2,1,14,0,1,4,4,1,1,1,2,4,1,1,4,1,1,1,0,5,-0.914566729
176137240,1,2,47,4,1,3,2,6,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,1,1,4,1,4,0,2,3,3,2,3,3,1,4,1,3,4,1,4,1,100,1,-0.88707249
175001160,2,1,48,4,1,3,2,6,3,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,7,1,2,1,14,0,2,2,3,3,1,1,1,4,1,2,4,1,2,1,0,2,-0.412854777
175628240,2,2,48,4,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,4,1,7,0,2,4,4,2,1,3,2,4,1,1,4,1,5,2,100,2,1.433544602
175672160,2,1,48,4,3,2,1,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,14,0,1,4,4,1,2,1,1,4,1,1,3,1,3,1,100,5,0.034567274
175010160,1,2,49,4,1,3,2,6,1,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,2,1,1,1,1,14,1,2,4,4,5,5,1,1,4,1,2,4,3,1,1,0,2,-1.132485093
175061160,3,2,49,4,1,4,3,6,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,1,7,2,4,1,9,0,2,3,3,5,1,2,1,4,1,1,4,1,1,1,100,2,-0.408695422
175607160,2,1,49,4,2,3,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,1,8,0,2,4,4,3,2,3,1,4,1,1,1,1,4,1,100,3,0.266492235
175861320,3,2,49,4,3,6,2,5,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,1,2,2,1,13,0,2,4,4,2,1,1,2,4,1,1,4,1,1,1,100,4,-0.596862512
175079320,2,1,50,4,1,5,1,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,2,1,14,0,2,4,4,1,1,1,1,4,1,1,4,1,1,1,100,5,0.034567274
175231240,1,2,50,4,1,1,2,6,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,1,2,2,1,7,0,2,4,4,2,6,1,1,4,1,1,4,1,2,1,100,2,-0.165185138
175484160,2,2,50,4,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,1,1,1,4,1,9,0,2,4,4,1,1,3,1,4,1,1,4,1,1,1,0,5,-0.411637246
186325160,1,1,51,4,1,10,1,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,1,4,1,2,0,1,4,4,5,5,2,1,4,1,3,1,3,8,1,100,4,0.266492235
175902160,1,2,52,4,1,6,3,5,1,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,4,2,1,2,4,2,3,0,2,3,4,3,4,3,3,4,1,1,1,1,5,1,0,3,-1.595816061
175062160,3,1,53,4,7,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,4,1,14,0,1,4,4,1,1,3,2,4,1,1,2,1,3,1,100,3,0.990281907
175100240,1,1,53,4,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,2,2,1,12,0,1,4,4,1,5,1,1,4,1,3,2,1,1,1,100,4,-0.165185138
175189160,2,2,53,4,1,2,4,6,1,2,2,2,2,2,1,2,2,2,2,2,5,3,3,3,5,5,1,1,1,4,1,6,0,2,2,3,2,1,3,4,4,1,1,2,3,1,1,0,1,-2.486665047
186490320,3,1,53,4,2,2,1,5,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,14,0,2,4,4,3,1,1,1,4,1,1,4,1,1,1,100,4,0.772363542
186609320,1,1,53,4,1,8,4,5,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,3,1,2,1,1,3,0,1,3,3,1,3,1,1,4,1,1,3,1,1,1,100,1,1.465717151
175335080,2,2,54,4,2,5,3,6,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,1,2,1,1,9,0,1,3,3,1,1,1,2,4,1,1,4,1,3,1,0,4,0.744869304
175211080,2,2,55,4,2,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,1,2,1,1,9,0,2,4,4,1,6,1,1,5,1,1,3,3,5,1,100,5,-0.626613786
176029320,2,1,55,4,1,3,1,6,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,2,2,2,6,2,1,1,5,0,2,4,4,1,2,1,1,5,1,1,1,1,2,1,0,5,0.109280163
175590160,2,1,56,4,2,3,2,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,7,0,2,3,3,3,2,1,4,5,1,1,4,1,5,1,100,1,0.266492235
175216240,2,2,57,4,3,4,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,5,1,14,0,1,4,4,2,1,3,1,5,1,1,4,1,1,1,100,5,0.526950939
176216240,2,2,57,4,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,1,7,0,1,4,4,7,2,1,1,5,1,2,2,3,5,1,100,5,0.266492235
175051160,2,1,58,4,2,2,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,1,2,2,1,14,0,1,4,4,1,1,1,1,5,1,1,2,1,1,1,100,4,-0.18335109
175101160,2,2,58,4,2,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,1,1,1,1,9,0,2,4,4,3,5,1,1,5,1,1,4,1,1,1,100,4,-0.626613786
175721080,1,1,58,4,1,7,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,5,1,2,4,2,2,0,1,2,3,2,5,2,1,5,1,3,1,3,3,1,0,2,-1.393121825
175903080,2,1,59,4,2,1,1,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,10,0,2,3,3,2,1,1,1,5,1,1,4,1,1,1,0,4,0.266492235
175167080,3,1,60,4,2,7,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,1,1,4,1,2,0,1,4,4,2,1,3,4,5,1,3,1,3,5,1,100,3,0.526950939
175478240,1,1,60,4,1,1,1,6,5,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,1,1,2,1,10,0,2,4,4,1,5,1,4,5,1,1,4,1,1,1,100,5,-0.394688825
186481240,2,2,60,4,3,7,3,6,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,10,0,2,3,3,1,1,1,4,5,1,1,4,3,1,1,0,4,0.066739823
175841160,1,1,64,4,1,3,1,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,1,5,0,2,3,3,2,3,1,4,5,1,1,4,1,3,1,100,4,0.266492235
175197320,1,2,65,4,1,5,4,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,5,5,4,3,1,2,4,1,3,0,2,4,4,5,6,3,4,6,1,3,4,3,1,1,0,1,-2.068309482
175626240,1,2,65,4,1,2,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,0,2,4,4,2,3,1,4,6,1,3,4,1,1,1,100,5,0.266492235
176067240,1,1,66,4,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,1,1,1,1,5,0,2,4,4,1,3,1,4,6,1,1,4,3,1,1,100,4,-0.165185138
186608240,2,1,66,4,1,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,1,2,1,1,3,0,2,4,4,2,1,1,4,6,1,1,4,3,2,1,0,4,-0.628516106
175219240,1,2,68,4,1,3,4,4,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,1,1,2,4,1,5,0,2,4,4,5,6,2,4,6,1,1,4,3,1,1,100,2,0.048573871
175668240,2,2,68,4,2,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1,6,0,2,3,4,2,1,1,4,6,1,1,5,3,4,1,100,5,0.972115955
175747320,2,2,68,4,1,1,3,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,1,1,2,1,1,6,0,1,3,4,1,1,1,4,6,1,1,1,3,1,1,100,4,-0.426861374
175791160,2,1,69,4,1,1,2,3,1,2,2,2,2,2,2,2,2,1,2,2,5,2,3,3,5,5,3,1,1,1,1,3,0,1,3,3,2,1,1,4,6,1,3,3,3,5,1,0,4,-2.226206343
176016080,1,1,69,4,1,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,2,1,2,1,1,3,0,2,3,4,5,6,1,4,6,1,1,3,3,4,1,0,4,-0.872026389
186611080,2,1,70,4,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,1,2,1,1,13,0,2,3,3,2,1,1,4,6,1,1,1,1,4,2,0,4,-0.480987035
176005160,1,2,71,4,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1,6,2,4,2,5,0,2,3,4,5,6,3,4,6,1,1,4,1,1,1,100,5,-0.88707249
175333320,1,2,72,4,1,2,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,4,0,2,4,4,2,5,1,4,6,1,1,4,1,2,1,100,2,0.511904838
186566160,2,1,72,4,1,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,3,1,1,1,1,4,0,2,4,4,3,1,1,4,6,1,1,1,3,5,1,100,1,1.222206868
175640320,2,1,73,4,2,1,1,5,3,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,2,3,1,1,1,1,10,0,1,4,4,1,1,1,4,6,1,3,2,3,3,1,0,5,0.084905775
175527160,1,1,79,4,1,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,1,1,2,1,1,3,0,1,4,4,5,5,1,4,7,1,1,2,3,1,1,0,2,-0.626613786
175960080,2,1,80,4,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,1,1,4,0,2,3,3,2,1,1,4,7,1,3,1,3,6,1,100,3,0.266492235
175728240,4,2,20,3,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,1,1,1,4,1,1,0,2,3,4,2,3,3,1,1,1,1,3,1,7,1,100,4,0.309032575
175393160,2,1,21,3,2,3,2,6,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,5,7,7,4,2,3,0,2,3,3,2,3,3,1,1,5,1,3,1,3,1,100,5,0.972115955
175847240,5,1,21,3,3,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,4,1,2,0,2,2,3,3,3,3,1,1,1,1,3,1,7,3,100,3,1.433544602
186415320,2,1,21,3,2,8,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,7,2,5,2,2,0,2,4,4,2,3,3,1,1,1,1,2,3,7,3,100,5,1.465717151
175316080,2,2,22,3,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,3,1,1,4,1,5,0,2,2,3,5,2,3,1,1,1,3,3,1,2,2,100,2,1.447551199
175855160,1,2,22,3,1,1,1,6,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,4,2,3,0,2,3,4,5,3,3,3,1,1,1,3,1,7,2,100,1,0.972115955
176182320,3,2,22,3,4,2,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,1,2,5,1,5,0,2,4,4,1,3,3,1,1,1,2,4,1,1,2,100,5,0.09111421
175942320,2,1,23,3,2,1,1,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,1,1,2,1,11,0,2,4,4,3,2,1,2,1,1,1,4,1,1,2,100,4,-0.626613786
175721160,2,2,24,3,2,1,2,6,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,7,2,2,1,8,0,1,4,4,1,2,1,1,1,1,1,4,3,1,1,0,1,-0.165185138
175803320,1,2,25,3,1,2,3,6,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,4,1,6,0,2,4,4,5,3,3,1,2,1,2,4,1,1,1,100,4,0.990281907
174550160,2,2,27,3,2,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,9,0,1,4,4,2,1,1,2,2,1,1,4,1,1,1,100,4,0.266492235
174625160,2,1,27,3,1,1,1,6,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,4,1,7,0,2,3,3,2,3,3,1,2,1,2,4,1,1,3,100,2,1.665469564
175022080,2,2,27,3,1,7,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,3,0,2,3,3,3,1,1,2,2,1,1,1,3,6,1,100,1,0.266492235
175039320,2,2,27,3,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,1,1,2,1,10,0,2,3,3,5,2,1,1,2,1,1,4,1,1,2,100,4,-0.932732681
175510240,1,2,27,3,1,1,1,4,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,7,2,4,2,2,0,1,4,4,2,3,3,3,2,1,1,2,1,5,1,100,5,0.466244647
175563240,2,1,27,3,1,2,1,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,1,1,2,4,2,13,0,2,4,4,6,1,3,1,2,1,1,4,1,1,2,100,2,-0.426861374
176176080,2,2,27,3,3,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,2,1,12,0,2,4,4,1,1,1,2,2,1,1,2,3,3,1,0,5,0.021079632
175517240,2,2,28,3,3,1,2,6,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,6,0,1,3,3,5,3,1,1,2,1,1,4,1,1,1,100,2,-1.132485093
175707400,2,2,28,3,2,1,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,8,0,2,3,3,2,2,1,2,2,1,1,3,1,5,1,100,4,0.990281907
175848080,2,1,28,3,1,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,6,0,2,4,4,2,2,1,2,2,1,1,2,1,5,1,100,3,1.465717151
174550240,2,1,29,3,2,3,1,6,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1,1,1,2,1,12,0,1,4,4,1,2,1,1,2,2,1,4,1,1,1,100,4,-0.88707249
175387240,2,2,29,3,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,1,1,2,4,1,5,0,2,4,4,2,1,3,2,2,1,1,4,1,4,1,100,3,-0.408695422
175439080,2,2,29,3,3,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,1,1,2,1,10,0,1,4,4,1,1,1,2,2,1,1,2,1,3,1,0,3,-0.18335109
175506080,1,1,29,3,1,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,4,0,2,4,4,3,3,1,1,2,1,1,3,1,4,1,100,3,0.266492235
175594320,2,2,29,3,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,3,1,1,1,7,6,4,2,2,0,2,3,4,5,1,2,2,2,4,1,2,3,5,1,100,2,1.178448997
175833080,2,2,29,3,1,8,2,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,4,2,6,1,2,3,3,5,1,2,2,2,4,1,4,1,7,1,0,1,0.266492235
176061320,2,2,29,3,2,2,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,8,0,1,3,3,3,2,1,1,2,1,1,4,1,2,2,100,2,0.511904838
186618080,2,1,29,3,2,1,1,5,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,1,1,2,1,7,0,2,4,4,1,1,1,2,2,1,1,3,1,4,1,0,5,-0.17867278
186335080,2,2,30,3,2,2,2,5,3,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,14,0,2,3,4,2,1,1,1,2,1,1,4,1,1,2,100,3,1.665469564
186348240,4,2,30,3,4,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,8,0,1,3,3,1,1,1,4,2,1,1,4,1,1,1,100,5,1.447551199
176066240,1,2,31,3,1,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,5,0,2,3,4,5,3,1,1,2,1,1,4,1,1,1,100,1,1.433544602
175020320,2,1,32,3,2,3,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,14,0,2,2,3,2,1,1,1,2,1,3,4,1,1,2,100,4,0.266492235
175735080,2,2,32,3,2,3,1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,7,2,2,1,9,0,1,3,4,1,1,1,2,2,1,1,1,1,5,1,100,2,1.190034319
175109320,2,2,33,3,2,5,2,6,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,1,7,1,2,1,11,0,2,4,4,1,1,1,1,2,1,1,4,1,1,1,100,3,-0.628516106
175520320,1,2,33,3,1,3,1,6,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,4,1,12,0,1,3,4,2,3,3,1,2,1,1,4,1,1,1,100,4,0.066739823
175821160,2,2,33,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,1,1,4,1,4,0,2,4,4,3,2,3,1,2,1,3,3,1,1,1,100,4,0.066739823
175999080,2,2,33,3,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,2,1,8,0,2,3,4,3,2,1,2,2,1,1,3,1,5,1,100,2,1.447551199
176003320,2,2,33,3,2,3,2,6,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,7,2,4,2,8,0,2,3,3,3,1,3,1,2,1,1,4,1,4,1,100,4,-0.408695422
176131320,2,2,33,3,2,3,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,11,0,2,3,4,2,1,1,2,2,1,1,4,1,1,1,100,5,0.266492235
186355320,1,1,33,3,1,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,2,1,1,2,1,4,0,2,4,4,3,5,1,1,2,1,1,3,1,5,1,100,5,0.946524036
